n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,1496260.00,0,0,0,0,8135
S,0.00,1496243.00,0,0,0,0,8227
S,0.00,1496248.00,0,0,0,0,8319
S,0.00,1496279.00,0,0,0,0,8410
S,0.00,1496283.00,0,0,0,0,8502
S,0.00,1496264.00,0,0,0,0,8594
S,0.00,1496286.00,0,0,0,0,8777
S,0.00,1496292.00,0,0,0,0,8869
S,0.00,1496291.00,0,0,0,0,8960
S,0.00,1496284.00,0,0,0,0,9052
S,0.00,1496333.00,0,0,0,0,9144
S,0.00,1496382.00,0,0,0,0,9235
S,0.00,1496379.00,0,0,0,0,9327
S,0.00,1496378.00,0,0,0,0,9419
S,0.00,1496426.00,0,0,0,0,9510
S,0.00,1496381.00,0,0,0,0,9602
S,0.00,1496331.00,0,0,0,0,9694
S,0.00,1496371.00,0,0,0,0,9877
S,0.00,1496443.00,0,0,0,0,9969
S,0.00,1496397.00,0,0,0,0,10061
S,0.00,1496346.00,0,0,0,0,10152
S,0.00,1496378.00,0,0,0,0,10244
S,0.00,1496383.00,0,0,0,0,10336
S,0.00,1496344.00,0,0,0,0,10427
S,0.00,1496459.00,0,0,0,0,10519
S,0.00,1496434.00,0,0,0,0,10611
S,0.00,1496413.00,0,0,0,0,10702
S,0.00,1496415.00,0,0,0,0,10794
S,0.00,1496356.00,0,0,0,0,10977
S,0.00,1496391.00,0,0,0,0,11069
S,0.00,1496364.00,0,0,0,0,11161
S,0.00,1496319.00,0,0,0,0,11252
S,0.00,1496310.00,0,0,0,0,11344
S,0.00,1496393.00,0,0,0,0,11436
S,0.00,1496363.00,0,0,0,0,11528
S,0.00,1496246.00,0,0,0,0,11619
S,0.00,1496204.00,0,0,0,0,11711
S,0.00,1496200.00,0,0,0,0,11803
S,0.00,1496243.00,0,0,0,0,11894
S,0.00,1496241.00,0,0,0,0,12078
S,0.00,1496241.00,0,0,0,0,12169
S,0.00,1496243.00,0,0,0,0,12261
S,0.00,1496255.00,0,0,0,0,12353
S,0.00,1496247.00,0,0,0,0,12444
S,0.00,1496235.00,0,0,0,0,12536
S,0.00,1496284.00,0,0,0,0,12628
S,0.00,1496337.00,0,0,0,0,12719
S,0.00,1496311.00,0,0,0,0,12811
S,0.00,1496301.00,0,0,0,0,12903
S,0.00,1496309.00,0,0,0,0,12995
S,0.00,1496254.00,0,0,0,0,13178
S,0.00,1496343.00,0,0,0,0,13270
S,0.00,1496224.00,0,0,0,0,13361
S,0.00,1496167.00,0,0,0,0,13453
S,0.00,1496267.00,0,0,0,0,13545
S,0.00,1496243.00,0,0,0,0,13636
S,0.00,1496238.00,0,0,0,0,13728
S,0.00,1496324.00,0,0,0,0,13820
S,0.00,1496360.00,0,0,0,0,13911
S,0.00,1496384.00,0,0,0,0,14003
S,0.00,1496386.00,0,0,0,0,14095
S,0.00,-0.00,0,0,0,0,14278
S,0.00,-0.00,0,0,0,0,14370
S,0.00,-0.00,0,0,0,0,14462
S,0.00,-0.00,0,0,0,0,14553
S,0.00,-0.00,0,0,0,0,14645
